Ground_Station.UTCGregorian,Ground_Station.EarthMJ2000Eq.VX,Ground_Station.EarthMJ2000Eq.VY,Ground_Station.EarthMJ2000Eq.VZ
19 Mar 2024 01:58:36.089,-0.02627871940502739,-0.101282073122126,6.549499123962415e-05
19 Mar 2024 02:00:35.835,-0.02539333634142787,-0.1015076754015024,6.342800687432927e-05
19 Mar 2024 02:02:38.745,-0.02448254638305107,-0.1017311893365079,6.130137895499083e-05
19 Mar 2024 02:04:53.147,-0.02348434143902298,-0.1019662490668421,5.897026219781609e-05
19 Mar 2024 02:07:04.018,-0.02251020507021055,-0.1021857190240155,5.669497114625098e-05
19 Mar 2024 02:09:04.647,-0.02161047697450245,-0.1023797735082521,5.459314259607264e-05
19 Mar 2024 02:11:03.553,-0.02072196604153683,-0.1025633028153548,5.251720616977384e-05
19 Mar 2024 02:13:09.565,-0.0197786611804794,-0.1027493832078643,5.031291059320203e-05
19 Mar 2024 02:15:23.335,-0.0187754556575287,-0.1029374260557151,4.796826112396102e-05
19 Mar 2024 02:17:31.257,-0.01781443210887983,-0.1031080871572634,4.572183290307958e-05
19 Mar 2024 02:19:34.973,-0.01688352954041607,-0.1032646030986767,4.354547503900864e-05
19 Mar 2024 02:21:40.373,-0.0159385576797342,-0.1034146720224557,4.133588537879584e-05
19 Mar 2024 02:23:49.038,-0.0149675953552804,-0.103559660497082,3.906516885307634e-05
19 Mar 2024 02:25:55.540,-0.01401167051235081,-0.1036933240480597,3.682926988346795e-05
19 Mar 2024 02:27:59.484,-0.01307392016162087,-0.1038157268002507,3.463554525418293e-05
19 Mar 2024 02:30:05.273,-0.01212111368520919,-0.1039312814889833,3.240625986786733e-05
19 Mar 2024 02:32:15.463,-0.01113390056635057,-0.104041669880295,3.009611363472764e-05
19 Mar 2024 02:34:16.757,-0.01021324574382017,-0.1041360770805815,2.794138969082475e-05
19 Mar 2024 02:36:18.292,-0.009289956361860483,-0.1042225012425563,2.578018206752219e-05
19 Mar 2024 02:38:22.509,-0.008345534011153517,-0.1043023740172783,2.356917870479238e-05
19 Mar 2024 02:40:29.840,-0.007376732095938887,-0.1043753662936819,2.130075569919015e-05
19 Mar 2024 02:42:44.996,-0.006347702403582773,-0.1044429989822488,1.889093002029747e-05
19 Mar 2024 02:44:53.968,-0.00536517294970704,-0.1044980782745858,1.658963499224267e-05
19 Mar 2024 02:46:57.870,-0.004420821296025427,-0.1045422873837951,1.437742450815577e-05
19 Mar 2024 02:49:00.957,-0.003482325251073502,-0.104577755673016,1.21786052681692e-05
19 Mar 2024 02:51:07.653,-0.002516015691071201,-0.1046054648946555,9.914282082844303e-06
19 Mar 2024 02:53:15.104,-0.001543735285670173,-0.1046243305457329,7.635620560131177e-06
19 Mar 2024 02:55:19.854,-0.0005919295091758641,-0.1046340446954246,5.404606893818357e-06
19 Mar 2024 02:57:24.860,0.0003618803507596986,-0.1046350933083623,3.168561305133299e-06
19 Mar 2024 02:59:32.900,0.001338810844564598,-0.1046271537595732,8.779663018865801e-07
19 Mar 2024 03:01:40.703,0.002313808262949198,-0.104610133392594,-1.408446450559675e-06
19 Mar 2024 03:03:45.224,0.003263581543440901,-0.1045848112364612,-3.636044029505624e-06
19 Mar 2024 03:05:50.145,0.004216131703193583,-0.1045507432688855,-5.87048835752748e-06
19 Mar 2024 03:07:59.451,0.005201751324203311,-0.104506341603176,-8.182857677753943e-06
19 Mar 2024 03:10:11.156,0.006205186343575629,-0.104451564231861,-1.05373924006477e-05
19 Mar 2024 03:12:15.601,0.007152775988459046,-0.1043909543585443,-1.27612293018452e-05
19 Mar 2024 03:14:17.220,0.008078283573736807,-0.1043234145844962,-1.493356443184027e-05
19 Mar 2024 03:16:22.891,0.009033954323476256,-0.1042450051240281,-1.717703176008974e-05
19 Mar 2024 03:18:33.722,0.01002805989962399,-0.104154075066916,-1.951108671100283e-05
19 Mar 2024 03:20:41.220,0.01099596151577898,-0.1040563408682037,-2.17839717874018e-05
19 Mar 2024 03:22:43.544,0.01192369002029955,-0.1039541185387063,-2.39628489234576e-05
19 Mar 2024 03:24:46.287,0.01285364580751302,-0.1038432319645936,-2.614728123705525e-05
19 Mar 2024 03:26:54.526,0.01382414320219853,-0.1037184938942517,-2.842729150803517e-05
19 Mar 2024 03:29:05.495,0.0148140487558748,-0.1035817393789707,-3.075326440727034e-05
19 Mar 2024 03:31:08.194,0.0157402175273224,-0.1034450491173829,-3.292981207344597e-05
